('Leather boots', 57, 10.190930366183212)
('Seaweed', 57, 4.697385666385658)
('Iron knife(p+)', 57, 1.7784373776360076)
('Hammer', 57, 11.687315060925384)
('Mixed flowers', 56, 12.594134437198223)
('Large oak bed', 56, 1.479019945774904)
('Unfinished broad bolts', 56, 0.602745774880092)
('Bucket of sand', 56, 4.00849406777134)
('Team-26 cape', 56, 8.874091850597416)
('Steel bolts', 55, 6.299382685805191)
('Fried mushrooms', 55, 3.375524650579027)
('Lemon slices', 55, 1.1896025895178837)
('Bronze axe', 55, 24.786278437180357)
('Bronze med helm', 54, 5.536776594890605)
('Mithril dart', 54, 8.533738416311147)
('Salmon', 54, 5.9483657886477985)
('Bronze bolts(p+)', 54, 0.8958064164776167)
('Banana', 54, 12.469142158658691)
('Knife', 54, 14.292978289882825)
('Cooked chicken', 54, 2.3181782971298714)
('Mithril arrowtips', 54, 5.421866450076868)
('Granite (500g)', 54, 4.088568073163133)
('Woad leaf', 54, 13.03753366057466)
('Bronze knife', 53, 4.405590584139852)
('Empty candle lantern', 53, 75.96920652149905)
('Team-36 cape', 53, 4.124823228535578)
('Sapphire bolt tips', 52, 6.720474979539563)
('Mithril arrow(p+)', 52, 1.28404261303851)
('Barbed bolts', 52, 0.9860132971832694)
('Ship ticket', 52, 2.0090766259376194)
('Bronze bolts(p++)', 52, 0.9878271453730164)
('Crude chair', 51, 14.324091551139714)
('Maple stock', 51, 3.456872739312581)
('Unstrung symbol', 51, 4.535385564891063)
('Garlic', 51, 7.520786010931452)
('Broad arrowheads', 51, 2.7210371570187246)
('Iron dart tip', 51, 2.2671568097509267)
("Premade t'd crunch", 51, 4.166740740082316)
('Fishing mix(1)', 50, 0.0)
('Iron spear(p+)', 50, 0.0)
('Raw ugthanki meat', 50, 1.9496359267600658)
('Egg', 49, 10.528882967495168)
('Raw anchovies', 49, 8.761595491436223)
('Mithril thrownaxe', 49, 0.4939135726865082)
('Bucket of milk', 49, 8.602102814981123)
('Yanillian hops', 49, 0.960645359210588)
('Pot of cornflour', 49, 9.428810589666252)
('Egg whisk', 48, 0.39577241246597233)
('Tin ore', 48, 12.233252598381283)
('Eye patch', 48, 7.287336809684164)
('Willow stock', 48, 6.002188386921787)
('Raw tuna', 48, 9.45803597183075)
('Cabbage', 47, 11.603777588397136)
('Bronze dart tip', 47, 1.5252099632833394)
('Willow shortbow', 47, 6.997484115781706)
('Team-46 cape', 47, 5.767555058950429)
('Steel dart(p+)', 47, 0.0)
('Black knife(p+)', 47, 0.9999382696996234)
('Adamant javelin', 47, 9.785167661968778)
('Raw salmon', 45, 3.4392433850671855)
('Steel bolts (p)', 45, 1.7723876620794217)
('Silver sickle', 45, 21.935536870060368)
('Cake tin', 45, 8.078433031653699)
('Bowl', 44, 17.824690706024388)
('Orange slices', 43, 2.52520626220249)
('Raw pike', 43, 6.540047570333279)
('Cooked meat', 43, 6.224748990923248)
('Steel knife(p)', 43, 1.4406360049524765)
('Premade veg ball', 42, 0.0)
('Hammerstone hops', 42, 0.9840706589104234)
('Beer glass', 42, 12.514386782547913)
('Marrentill potion (unf)', 42, 3.9266264224813137)
('Oak roots', 41, 5.301324665579023)
('Choc-ice', 41, 2.438344662134134)
('Bronze arrow(p)', 41, 0.0)
('Premade worm hole', 41, 0.0)
('Potato', 41, 8.096059093133286)
("Premade w'm batta", 40, 0.0)
('Steel knife(p+)', 40, 1.0952196915868095)
('Snape grass', 40, 3.3821015820213196)
("Premade w'm crun'", 40, 0.0)
('Premade c+t batta', 40, 0.0)
('Arena book', 40, 6.53741369180334)
('Iron crossbow (u)', 40, 0.4984853601872252)
("Premade ch' crunch", 40, 0.0)
('Premade veg batta', 40, 0.0)
("Premade t'd batta", 40, 0.0)
("Premade fr't batta", 40, 0.0)
("Premade s'y crunch", 40, 0.0)
('Mithril arrow', 40, 2.777438868214144)
('Iron thrownaxe', 39, 0.0)
('Wooden bed', 39, 1.5362291495737217)
('Teak cape rack', 39, 0.0)
('Maple roots', 39, 6.931935400381463)
('Jug of water', 39, 11.231320569211576)
('Wooden spoon', 38, 0.9346551486583596)
('Wooden bench', 37, 0.8528094456660784)
('Maple shortbow (u)', 37, 3.685791872636742)
('Unpowered orb', 37, 11.190714846042324)
('Watermelon slice', 37, 1.7373528892336163)
('Bucket', 37, 4.654120038560817)
('Pot of cream', 37, 2.9138822688199344)
('Iron bolts', 37, 3.099103813111856)
('Iron bolts (unf)', 37, 2.268925889348972)
('Defence mix(2)', 36, 0.0)
('Mithril dart(p++)', 36, 2.8129111496459447)
('Spotted kebbit fur', 36, 9.542709388278352)
('Bronze knife(p++)', 36, 0.9660917830792959)
('Raw bird meat', 35, 13.269639532908698)
('Mithril javelin(p)', 35, 0.0)
('Oak armchair', 35, 2.4321090273644503)
('Belladonna seed', 35, 13.423509872010024)
('Kebab', 35, 7.842044014221525)
('Iron bolts(p+)', 35, 0.5930669397814453)
('Steel arrow', 34, 1.5758497609657474)
('Shortbow', 34, 6.226137161243501)
('Steel dart', 34, 4.918784854457902)
('Steel arrowtips', 34, 2.586879286794118)
('Box trap', 34, 7.792874237974644)
('Willow roots', 34, 3.0875896548186597)
('Bronze scimitar', 34, 6.71867675096448)
('Iron bolts (p)', 33, 1.6559283696561573)
('Bronze sword', 33, 6.962279320260954)
('Grain', 33, 5.057874925839121)
('Steel claws', 33, 2.1236760581595298)
('Steel nails', 33, 5.285698734425857)
('Serum 207 (2)', 32, 2.1291625896895083)
('Ashes', 32, 6.999230557358553)
('Spicy tomato', 32, 0.7913693398778887)
('Oak longbow', 32, 5.409328362498743)
('Rosemary', 31, 5.038873575867949)
('Olive oil(3)', 30, 1.2697331303160608)
('Edible seaweed', 30, 2.5763106457121734)
('Gin', 29, 0.404107002087074)
('Granite (2kg)', 29, 5.283961289939608)
('Wood dining table', 29, 1.4666666666666668)
('Iron arrow(p++)', 29, 0.47696960070847283)
('Iron scimitar', 29, 3.0461268668407246)
('Whiteberry seed', 29, 5.221028232299567)
('Iron 2h sword', 29, 10.843071122058765)
('Beer tankard', 28, 5.450099104320358)
('Iron dart', 28, 2.807721935864697)
('Kitchen table', 28, 1.0561986345169905)
('Raw rat meat', 28, 6.394854702545373)
('Waterskin(0)', 28, 3.3860643967245267)
('Leaping sturgeon', 28, 1.7385516179840799)
('Mithril dart(p)', 27, 2.423241375808877)
('Bronze brutal', 27, 1.829254722422816)
('Snakeskin bandana', 27, 5.52054244516686)
('Bronze knife(p)', 27, 0.32867109906108977)
('Pike', 27, 1.3029406436932014)
('Trout', 27, 1.4386529193041044)
('Whisky', 26, 0.4157397096415491)
('Bag of salt', 26, 2.2089604280836506)
('Oak dining table', 26, 1.9020456823582805)
('Tiara', 26, 3.5589567066074537)
('Bronze full helm', 26, 3.738538038681253)
('Topaz bolt tips', 25, 2.5772269526434997)
('Silver bolts (p)', 25, 0.4119735698102759)
('Mithril javelin', 25, 2.9613716791754157)
('Bronze dart(p+)', 25, 0.0)
('Steel axe', 25, 4.066161929818606)
('Bronze mace', 25, 1.4087031072743628)
('Teak toy box', 25, 0.0)
('Barb bolttips', 25, 0.4974937185533099)
('Brandy', 24, 0.49553562491061687)
('Tarromin seed', 24, 8.455947939501257)
('Bronze battleaxe', 24, 2.464131580180824)
('Copper ore', 24, 6.361484705186438)
('Iron axe', 24, 5.552565862222707)
('Logs', 24, 6.4427655859158595)
('Oak shortbow', 24, 4.88515956245211)
('Hair', 23, 2.886665811307717)
('Iron arrow(p)', 23, 0.4264047228330392)
('Bronze knife(p+)', 23, 0.0)
('Serum 207 (1)', 23, 1.4886815776069013)
('Ivory comb', 23, 2.954652117560115)
('Grey wolf fur', 23, 2.1944092824187176)
('Brass necklace', 23, 3.609332895510926)
('Bronze longsword', 23, 3.1824121218943735)
("Premade dr' dragon", 22, 0.0)
('Rocking chair', 22, 4.027356299786759)
('Bronze dart', 22, 2.8122033451229993)
('Pineapple punch', 22, 0.9878271453730164)
('Bronze kiteshield', 22, 3.0871847817296603)
('Drunk dragon', 22, 0.0)
('Mithril dart(p+)', 22, 1.5257056655127745)
('Serum 207 (4)', 22, 4.966216111803412)
('Bronze bolts (unf)', 22, 1.7813852287849852)
('Oak wardrobe', 22, 0.9115852424874964)
('Olive oil(2)', 21, 0.0)
('Cornflour', 21, 2.547929442595388)
('Premade sgg', 21, 0.49475645586215844)
('Wildblood seed', 21, 16.578466622566623)
('Steel mace', 21, 2.778888666755511)
('Short green guy', 21, 0.0)
("Premade p' punch", 21, 0.0)
('Wizard blizzard', 21, 0.22906142364542556)
('Unblessed symbol', 20, 0.0)
('Loar remains', 20, 1.5256652060618194)
('Steel javelin(p++)', 20, 0.0)
('Iron javelin(p)', 20, 0.0)
('Bronze platebody', 20, 2.3344640117642044)
("Premade wiz blz'd", 20, 0.0)
('Cod', 20, 0.8628119403696524)
("Premade fr' blast", 20, 0.36763340570145997)
('Bronze plateskirt', 20, 0.8127836636834044)
('Orange tree seed', 20, 10.744132765788446)
('Choc saturday', 20, 0.14740554623801777)
("Premade choc s'dy", 20, 0.0)
('Priest gown', 20, 4.325120422215625)
('Iron nails', 19, 1.9784252997438814)
('Nature tiara', 19, 3.5560546524706313)
('Iron med helm', 19, 4.669628689603214)
('Pearl bolt tips', 19, 2.0816363458931075)
('Olive oil(4)', 19, 1.0372536149507483)
('Steel dart(p++)', 19, 0.46940335125863714)
('Yellow feather', 19, 1.3037931366631277)
('Raw trout', 18, 1.8220528376558889)
('Polar kebbit fur', 18, 1.0723661388735046)
('Iron dart(p++)', 18, 0.48749802152178456)
('Bronze dagger', 18, 3.338865779176819)
('Opal bolts', 17, 3.3371228459391316)
('Bronze spear(p++)', 17, 0.0)
('Bronze warhammer', 17, 1.3798707221607909)
('Defence mix(1)', 17, 0.0)
('Bookcase', 17, 2.417043393369697)
('Steel javelin', 17, 1.5616052993990226)
('Crunchy tray', 17, 1.8496245865340109)
('Chilli con carne', 16, 0.0)
('Insect repellent', 16, 1.6545019018453488)
('Iron sq shield', 16, 1.7320151682967087)
('Bronze sq shield', 16, 3.782415454001142)
('Longbow', 16, 2.4310491562286436)
('Oak kitchen table', 16, 1.1415145884111844)
('Iron dart(p+)', 16, 0.0)
('Pie recipe book', 16, 0.3458305443885759)
('Marrentill', 15, 3.4393510728724883)
('Fried onions', 15, 0.0)
('Carved oak magic wardrobe', 15, 0.0)
('Pile of salt', 15, 0.6069555681665628)
('Jug', 15, 9.229120579267923)
('Bronze bolts(p)', 15, 0.49475645586215844)
('Karidian disguise', 15, 0.9673688382079517)
('Bronze crossbow (u)', 15, 0.4694033512586372)
('Mithril javelin(p+)', 15, 0.0)
('Oak drawers', 15, 0.0)
('Guam leaf', 15, 2.1291625896895083)
('Maple logs', 14, 5.993412021071219)
('Red salamander', 14, 3.7639083640332567)
('Attack potion(1)', 14, 0.0)
('Shantay pass', 14, 2.5452145850498766)
('Willow longbow (u)', 14, 0.38693955887479653)
('Raw shrimps', 14, 3.0419850163184847)
('Teasing stick', 13, 7.852026552913223)
('Cup of tea', 13, 1.9501424449397422)
('Olive oil(1)', 13, 0.20608041101101562)
('Trading sticks', 13, 2.9978181366198506)
('Watermelon', 13, 2.2389578153161867)
('Raw sardine', 13, 3.7840266945003647)
('Thatch spar dense', 13, 0.752772652709081)
('Barb-tail harpoon', 13, 3.998745945393689)
('Steel arrow(p)', 13, 0.49475645586215844)
('Bronze arrow(p++)', 12, 0.3142696805273545)
('Mist rune', 12, 1.5130196281151571)
('Harralander tar', 12, 0.7440297352348092)
('Black dart(p)', 12, 0.0)
('Jug of wine', 12, 4.856493044508355)
('Rune essence', 12, 1.6556208040833444)
('Iron arrow(p+)', 12, 0.48989794855663565)
('Roast bird meat', 12, 0.0)
('Security book', 12, 0.9550870944708086)
('Iron arrow', 12, 1.6566364853052236)
('Oak magic wardrobe', 12, 0.0)
('Smoke rune', 12, 0.6368082061013541)
('Orange salamander', 12, 2.1418449990603894)
('Pure essence', 12, 2.5878395584438603)
('Apple mush', 12, 0.4694033512586372)
('Black dart(p++)', 12, 0.10482201257840673)
('Coif', 12, 1.63793757700739)
('Oak bookcase', 12, 0.81033067476749)
('Opal bolts (e)', 12, 3.176587772523091)
('Shrunk ogleroot', 11, 0.4451036777545399)
('Iron warhammer', 11, 1.2070267520841922)
('Leather body', 11, 2.5911709064951056)
('Pot', 11, 3.6744698114233745)
('Silver bolts (unf)', 11, 0.4909992331089533)
('Shears', 11, 1.056008674674434)
('Beer barrel', 11, 0.0)
('Timber beam', 11, 0.7890258097141449)
('Mithril javelin(p++)', 11, 0.0)
('Black dart(p+)', 11, 0.0)
('Bronze dart(p++)', 11, 0.0)
('Iron battleaxe', 11, 1.6174587597543786)
('Oak fancy dress box', 10, 0.0)
('Bronze nails', 10, 1.7335737012823476)
('Grimy marrentill', 10, 1.8113496775390963)
('Spicy minced meat', 10, 0.5547494151238439)
('Iron longsword', 10, 1.3166901076206856)
('Oak treasure chest', 10, 0.0)
('Shaving stand', 10, 0.0)
('Marrentill seed', 10, 5.7993055139770355)
('Snakeskin', 10, 1.6373721795367688)
('Oak armour case', 10, 0.0)
('Roe', 10, 1.6560681533062165)
('Iron dagger', 9, 3.4946343350631794)
('Iron mace', 9, 1.856012917685996)
('Cocktail guide', 9, 0.372677996249965)
('Wooden cat', 9, 0.6136311676215145)
('Attack potion(2)', 9, 0.47258156262526085)
('Guam seed', 9, 3.1563966015335967)
('Willow shortbow (u)', 9, 0.9664112050695349)
('Grimy guam leaf', 9, 2.1251797309613343)
('Dust rune', 9, 4.518876731399104)
('Steel dart(p)', 9, 0.4909992331089533)
('Oak cape rack', 9, 0.0)
('Oak toy box', 9, 0.4330127018922193)
('Swamp tar', 9, 1.3197806589181102)
('Attack potion(4)', 8, 2.777466649242493)
('Iron sword', 8, 1.5067338562534016)
('Thread', 8, 2.5621834342250525)
('Steel dagger', 8, 0.696463730853992)
('Yanillian seed', 8, 1.0998737301264279)
('Silver bolts', 8, 0.8987474136709641)
('Bronze chainbody', 8, 2.1340855155439113)
('Iron javelin', 8, 2.6327472390435354)
('Oak longbow (u)', 7, 0.4506168611531925)
('Iron arrowtips', 7, 1.2999881291005964)
('Steel thrownaxe', 7, 0.49099923310895327)
('Headless arrow', 7, 2.20422573959908)
('Apple tree seed', 7, 2.8797451447594162)
('Steel javelin(p+)', 7, 0.0)
('Iron dart(p)', 7, 0.0)
('Opal bolt tips', 7, 2.2060242994755392)
('Shrimps', 7, 1.5481071676305669)
('Bronze arrow', 7, 1.0774197572595992)
('Banana tree seed', 7, 3.2854711972035795)
('Willow logs', 7, 0.9378692688387326)
('Jade bolt tips', 6, 1.1759419654782457)
('Herring', 6, 1.6538301971446931)
('Stronghold notes', 6, 0.9444281044338125)
('Silk', 6, 1.1860297916438132)
('Gianne dough', 6, 1.3702752719755453)
('Bone bolts', 6, 0.6220237778790402)
('Iron javelin(p+)', 6, 0.0)
('Bronze thrownaxe', 6, 0.4980207740225549)
('Mackerel', 6, 1.2236733809354015)
('Bronze arrow(p+)', 6, 0.19333014045894795)
('Roast beast meat', 6, 0.38693955887479653)
('Bronze javelin(p++)', 5, 0.0)
('Attack potion(3)', 5, 0.9508118688134594)
('Empty oil lamp', 5, 2.5202635566665896)
('Bronze javelin(p)', 5, 0.0)
('Water rune', 5, 0.0)
('Flax', 5, 1.7866013669659062)
('Bronze javelin(p+)', 5, 0.0)
('Bronze dart(p)', 5, 0.0)
('Air tiara', 5, 2.3468589462471425)
('Body rune', 5, 0.955426347853585)
('Locust meat', 5, 0.4422166387140533)
('Leaping salmon', 5, 1.52642364230985)
('Lantern lens', 5, 0.5722761571129799)
('Iron javelin(p++)', 5, 0.0)
('Blue feather', 5, 0.8677166004897177)
('Air rune', 5, 0.0)
('Hardleather body', 5, 0.8595146491472764)
('Thatch spar light', 5, 0.8762292952063276)
('Fire rune', 4, 0.12801909579781018)
('Bronze claws', 4, 0.45825756949558405)
('Sardine', 4, 0.9791656816385904)
('Skewer stick', 4, 0.6443247015190822)
('Body tiara', 4, 3.661595820215181)
('Chopped tomato', 4, 0.49987652796453297)
('Sliced banana', 4, 1.2758318516090774)
('Earth rune', 4, 0.07432826755699806)
('Vial of water', 4, 0.5333333333333333)
('Oak shortbow (u)', 4, 0.4699290726623895)
('Marigold seed', 4, 1.913564316938871)
('Mind rune', 4, 0.0)
('Longbow (u)', 4, 0.427849921766448)
('Shoe box', 4, 0.0)
('Ground guam', 4, 2.4381927632197753)
('Fishing bait', 4, 0.36561296408384214)
('Thatch spar med', 4, 0.6548960901462832)
('Empty plant pot', 4, 2.1724637546877736)
('Pitta bread', 3, 0.480322679605294)
('Jangerberry seed', 3, 1.683104128143247)
('Bird snare', 3, 1.4844461077834994)
('Onion & tomato', 3, 0.0)
('Leaping trout', 3, 1.5196145547676647)
('Shortbow (u)', 3, 2.5005863509915893)
('Butterfly net', 3, 3.2713496289852184)
('Krandorian seed', 3, 2.3184978108174765)
('Eye of newt', 3, 0.21052550357218242)
('Red feather', 3, 0.5589893879157896)
('Leather gloves', 3, 0.7071067811865476)
('Chopped onion', 3, 0.12801909579781015)
('Oak chair', 3, 1.2775362090493163)
('Feather', 3, 0.0)
('Uncooked egg', 3, 0.0)
('Rosemary seed', 3, 1.2013367040689342)
('Orange feather', 3, 0.6090875588295886)
('Lava rune', 3, 0.4451036777545399)
('Earth tiara', 3, 1.2697209764450974)
('Banana stew', 3, 0.0)
('Basket', 2, 0.4566044834657098)
('Nasturtium seed', 2, 0.9370791236339743)
('Bronze arrowtips', 2, 0.6209063466884718)
("Gianne's cook book", 2, 0.30726792908944073)
('Arrow shaft', 2, 1.480698867360433)
('Leather cowl', 2, 0.5476098457934048)
('Bronze bolts', 2, 0.4451036777545399)
('Vial', 2, 0.4403982485023648)
('Filled plant pot', 2, 0.6366143084928093)
('Empty sack', 2, 0.6323579233392087)
('Cabbage seed', 2, 0.5996655446430942)
('Batta tin', 2, 0.6657400968420109)
('Leather vambraces', 2, 0.6261779023824608)
('Scrambled egg', 2, 0.47696960070847283)
('Archery ticket', 2, 0.27638539919628335)
('Stripy feather', 2, 0.20964402515681343)
('Carved oak table', 1, 1.1915857263369165)
('Hammerstone seed', 1, 0.24944382578492943)
('Marrentill tar', 1, 0.0)
('Redberry seed', 1, 0.26782157318208777)
('Ugthanki & onion', 1, 0.0)
('Tarromin tar', 1, 0.0)
('Asgarnian seed', 1, 0.39577241246597245)
('Tomato seed', 1, 0.4229525846816507)
('Woad seed', 1, 0.6425979293192845)
('Dwellberry seed', 1, 0.8015417243053969)
('Jute seed', 1, 0.3608973726424825)
('Serum 207 (3)', 1, 0.7057742443236485)
('Onion seed', 1, 0.4)
('Potato seed', 1, 0.41197356981027583)
('Chopped ugthanki', 1, 0.0)
('Unlit torch', 1, 0.0)
('Guam tar', 1, 0.3823255674241168)
('Noose wand', 1, 0.2290614236454256)
('Ugthanki & tomato', 1, 0.0)
('Wooden stock', 1, 0.6591239977761729)
('Cadavaberry seed', 1, 0.5403188359149109)
('Rabbit snare', 1, 0.0)
('Leather chaps', 1, 0.1795054935711501)
('Barley seed', 1, 0.0)
('Empty fishbowl', 1, 0.33259176771323923)
